timestamp,words,requests,replies,numberOfLetters,scrabbleScore,letterword,player,letterReply,playerReply
2017-08-08 14:00:43,0,0,5,0,0,,,,
2017-08-08 14:00:44,0,0,5,0,0,,,,
2017-08-08 14:00:45,0,0,5,0,0,,,,
2017-08-08 14:00:46,0,0,5,0,0,,,,
2017-08-08 14:00:47,0,0,5,0,0,,,,
2017-08-08 14:00:48,0,0,5,0,0,,,,
2017-08-08 14:00:49,0,0,5,0,0,,,,
2017-08-08 14:00:50,0,0,5,0,0,,,,
2017-08-08 14:00:51,0,0,5,0,0,,,,
2017-08-08 14:00:52,0,0,5,0,0,,,,
2017-08-08 14:00:53,0,0,5,0,0,,,,
2017-08-08 14:00:54,0,0,5,0,0,,,,
2017-08-08 14:00:55,0,0,5,0,0,,,,
2017-08-08 14:00:56,0,0,5,0,0,,,,
2017-08-08 14:00:57,0,0,5,0,0,,,,
2017-08-08 14:00:58,0,0,5,0,0,,,,
2017-08-08 14:00:59,0,0,5,0,0,,,,
2017-08-08 14:01:00,0,0,5,0,0,,,,
2017-08-08 14:01:01,0,0,5,0,0,,,,
2017-08-08 14:01:02,0,0,5,0,0,,,,
2017-08-08 14:01:03,0,0,5,0,0,,,,
2017-08-08 14:01:04,1,0,5,4,5,date,,,
2017-08-08 14:01:05,0,0,5,0,0,,,,
2017-08-08 14:01:06,0,0,5,0,0,,,,
2017-08-08 14:01:07,0,0,5,0,0,,,,
2017-08-08 14:01:08,0,0,5,0,0,,,,
2017-08-08 14:01:09,0,0,5,0,0,,,,
2017-08-08 14:01:10,0,0,5,0,0,,,,
2017-08-08 14:01:11,0,0,5,0,0,,,,
2017-08-08 14:01:12,0,0,5,0,0,,,,
2017-08-08 14:01:13,0,0,5,0,0,,,,
2017-08-08 14:01:14,0,0,5,0,0,,,,
2017-08-08 14:01:15,0,0,5,0,0,,,,
2017-08-08 14:01:16,0,0,5,0,0,,,,
2017-08-08 14:01:17,0,0,5,0,0,,,,
2017-08-08 14:01:18,0,0,5,0,0,,,,
2017-08-08 14:01:19,0,0,5,0,0,,,,
2017-08-08 14:01:20,0,0,5,0,0,,,,
2017-08-08 14:01:21,0,0,5,0,0,,,,
2017-08-08 14:01:22,0,0,5,0,0,,,,
2017-08-08 14:01:23,0,0,5,0,0,,,,
2017-08-08 14:01:24,0,0,5,0,0,,,,
2017-08-08 14:01:25,0,0,5,0,0,,,,
2017-08-08 14:01:26,0,0,5,0,0,,,,
2017-08-08 14:01:27,0,0,5,0,0,,,,
2017-08-08 14:01:28,0,0,5,0,0,,,,
2017-08-08 14:01:29,1,0,5,4,4,sale,,,
2017-08-08 14:01:30,0,0,5,0,0,,,,
2017-08-08 14:01:31,0,0,5,0,0,,,,
2017-08-08 14:01:32,0,0,5,0,0,,,,
2017-08-08 14:01:33,0,0,5,0,0,,,,
2017-08-08 14:01:34,0,0,5,0,0,,,,
2017-08-08 14:01:35,0,0,5,0,0,,,,
2017-08-08 14:01:36,0,0,5,0,0,,,,
2017-08-08 14:01:37,0,0,5,0,0,,,,
2017-08-08 14:01:38,0,0,5,0,0,,,,
2017-08-08 14:01:39,0,0,5,0,0,,,,
2017-08-08 14:01:40,0,0,5,0,0,,,,
2017-08-08 14:01:41,0,0,5,0,0,,,,
2017-08-08 14:01:42,0,0,5,0,0,,,,
2017-08-08 14:01:43,0,0,5,0,0,,,,
2017-08-08 14:01:44,0,0,5,0,0,,,,
2017-08-08 14:01:45,0,0,5,0,0,,,,
2017-08-08 14:01:46,0,0,5,0,0,,,,
2017-08-08 14:01:47,0,0,5,0,0,,,,
2017-08-08 14:01:48,0,0,5,0,0,,,,
2017-08-08 14:01:49,0,0,5,0,0,,,,
